Timestamp,SCOP:AMRF:RF01:AI_MEAS1,SCOP:AMRF:RF03:AI_MEAS4,SCOP:AMRF:RF03:AI_MEAS4,SCOP:AMRF:RF03:AI_MEAS1,SCOP:AMRF:RF01:AI_MEAS4,SCOP:AMRF:RF01:AI_MEAS2,SCOP:AMRF:RF01:AI_MEAS3,SCOP:AMRF:RF03:AI_MEAS2,SCOP:AMRF:RF03:AI_MEAS3
2024/04/01 14:18:44.691,-0.4309922,N/A,N/A,N/A,-0.027,-0.405,-0.133,N/A,N/A
2024/04/01 14:18:45.235,N/A,N/A,N/A,N/A,-0.029,-0.403,-0.135,N/A,N/A
2024/04/01 14:18:45.853,N/A,N/A,N/A,N/A,-0.027,N/A,N/A,N/A,N/A
2024/04/01 14:18:46.387,N/A,N/A,N/A,N/A,-0.029,N/A,N/A,N/A,N/A
2024/04/01 14:18:46.959,N/A,N/A,N/A,N/A,-0.039,N/A,N/A,N/A,N/A
2024/04/01 14:18:47.517,N/A,N/A,N/A,N/A,-0.037,N/A,N/A,N/A,N/A
2024/04/01 14:18:48.090,N/A,N/A,N/A,N/A,-0.035,N/A,N/A,N/A,N/A
2024/04/01 14:18:48.709,-0.201,N/A,N/A,N/A,-0.021,N/A,-0.061,N/A,N/A
2024/04/01 14:18:49.254,-0.4309922,N/A,N/A,N/A,-0.027,-0.225,-0.081,N/A,N/A
2024/04/01 14:18:49.801,N/A,N/A,N/A,N/A,-0.019,-0.199,-0.067,N/A,N/A
2024/04/01 14:18:50.358,N/A,N/A,N/A,N/A,N/A,-0.195,-0.065,N/A,N/A
2024/04/01 14:18:50.978,N/A,N/A,N/A,N/A,N/A,-0.197,N/A,N/A,N/A
2024/04/01 14:18:51.539,N/A,N/A,N/A,N/A,-0.027,-0.229,-0.085,N/A,N/A
2024/04/01 14:18:52.055,N/A,N/A,N/A,N/A,N/A,-0.245,-0.087,N/A,N/A
2024/04/01 14:18:52.622,N/A,N/A,N/A,N/A,N/A,-0.249,-0.091,N/A,N/A
2024/04/01 14:18:53.147,N/A,N/A,N/A,N/A,N/A,-0.239,-0.087,N/A,N/A
2024/04/01 14:18:53.712,N/A,N/A,N/A,N/A,-0.019,-0.235,-0.063,N/A,N/A
2024/04/01 14:18:54.254,N/A,N/A,N/A,N/A,-0.021,N/A,-0.065,N/A,N/A
2024/04/01 14:18:54.824,N/A,N/A,N/A,N/A,N/A,-0.237,N/A,N/A,N/A
2024/04/01 14:18:55.456,-0.259,N/A,N/A,N/A,N/A,-0.161,-0.063,N/A,N/A
2024/04/01 14:18:56.055,N/A,N/A,N/A,N/A,-0.023,N/A,N/A,N/A,N/A
2024/04/01 14:18:56.604,N/A,N/A,N/A,N/A,-0.021,N/A,-0.065,N/A,N/A
2024/04/01 14:18:57.152,N/A,N/A,N/A,N/A,N/A,-0.163,N/A,N/A,N/A
2024/04/01 14:18:57.705,-0.107,N/A,N/A,N/A,-0.023,-0.125,-0.069,N/A,N/A
2024/04/01 14:18:58.790,-0.111,N/A,N/A,N/A,-0.021,-0.127,N/A,N/A,N/A
2024/04/01 14:18:59.307,-0.109,N/A,N/A,N/A,N/A,N/A,-0.067,N/A,N/A
2024/04/01 14:18:59.894,-0.149,N/A,N/A,N/A,-0.023,N/A,-0.061,N/A,N/A
2024/04/01 14:19:00.425,-0.137,N/A,N/A,N/A,N/A,-0.131,N/A,N/A,N/A
2024/04/01 14:19:01.032,-0.135,N/A,N/A,N/A,-0.021,-0.133,-0.059,N/A,N/A
2024/04/01 14:19:01.648,-0.383,N/A,N/A,N/A,-0.017,-0.253,-0.047,N/A,N/A
2024/04/01 14:19:02.192,-0.361,N/A,N/A,N/A,N/A,-0.255,-0.053,N/A,N/A
2024/04/01 14:19:02.765,-0.399,N/A,N/A,N/A,N/A,-0.259,-0.047,N/A,N/A
2024/04/01 14:19:03.316,-0.379,N/A,N/A,N/A,-0.019,N/A,-0.049,N/A,N/A
2024/04/01 14:19:03.953,-0.4309922,N/A,N/A,N/A,-0.023,-0.293,-0.095,N/A,N/A
2024/04/01 14:19:04.503,N/A,N/A,N/A,N/A,-0.021,-0.301,N/A,N/A,N/A
2024/04/01 14:19:05.060,N/A,N/A,N/A,N/A,N/A,-0.295,-0.093,N/A,N/A
2024/04/01 14:19:08.535,N/A,N/A,N/A,N/A,-0.009,N/A,N/A,N/A,N/A
2024/04/01 14:19:09.106,N/A,N/A,N/A,N/A,-0.007,-0.149,N/A,N/A,N/A
2024/04/01 14:19:09.655,N/A,N/A,N/A,N/A,-0.009,-0.167,-0.041,N/A,N/A
2024/04/01 14:19:10.186,N/A,N/A,N/A,N/A,-0.007,-0.149,-0.033,N/A,N/A
2024/04/01 14:19:10.807,N/A,N/A,N/A,N/A,-0.027,-0.249,-0.089,N/A,N/A
2024/04/01 14:19:11.363,N/A,N/A,N/A,N/A,-0.029,-0.251,-0.091,N/A,N/A
2024/04/01 14:19:11.921,N/A,N/A,N/A,N/A,-0.031,-0.255,-0.093,N/A,N/A
2024/04/01 14:19:12.454,N/A,N/A,N/A,N/A,-0.029,N/A,N/A,N/A,N/A
2024/04/01 14:19:13.027,N/A,N/A,N/A,N/A,N/A,-0.253,-0.091,N/A,N/A
2024/04/01 14:19:13.590,N/A,N/A,N/A,N/A,-0.025,-0.287,-0.097,N/A,N/A
2024/04/01 14:19:14.146,N/A,N/A,N/A,N/A,N/A,-0.285,-0.095,N/A,N/A
2024/04/01 14:19:14.694,N/A,N/A,N/A,N/A,-0.027,N/A,-0.099,N/A,N/A
2024/04/01 14:19:15.239,N/A,N/A,N/A,N/A,-0.025,-0.287,-0.097,N/A,N/A
2024/04/01 14:19:15.902,-0.281,N/A,N/A,N/A,N/A,-0.227,-0.075,N/A,N/A
2024/04/01 14:19:17.549,N/A,N/A,N/A,N/A,-0.027,N/A,N/A,N/A,N/A
2024/04/01 14:19:18.104,-0.103,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:19:18.653,-0.099,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:19:19.217,-0.117,N/A,N/A,N/A,N/A,-0.163,N/A,N/A,N/A
2024/04/01 14:19:19.812,-0.109,N/A,N/A,N/A,-0.025,N/A,-0.067,N/A,N/A
2024/04/01 14:19:20.364,-0.101,N/A,N/A,N/A,N/A,-0.161,-0.065,N/A,N/A
2024/04/01 14:19:20.979,-0.111,N/A,N/A,N/A,N/A,N/A,-0.069,N/A,N/A
2024/04/01 14:19:21.542,-0.353,N/A,N/A,N/A,-0.017,-0.299,-0.091,N/A,N/A
2024/04/01 14:19:22.115,-0.363,N/A,N/A,N/A,N/A,-0.301,-0.087,N/A,N/A
2024/04/01 14:19:22.701,-0.353,N/A,N/A,N/A,N/A,-0.299,-0.093,N/A,N/A
2024/04/01 14:19:23.233,-0.329,N/A,N/A,N/A,N/A,-0.293,N/A,N/A,N/A
2024/04/01 14:19:23.834,-0.4309922,N/A,N/A,N/A,-0.029,-0.305,-0.109,N/A,N/A
2024/04/01 14:19:24.375,N/A,N/A,N/A,N/A,N/A,-0.307,-0.111,N/A,N/A
2024/04/01 14:19:24.901,N/A,N/A,N/A,N/A,-0.027,-0.297,-0.105,N/A,N/A
2024/04/01 14:19:25.464,N/A,N/A,N/A,N/A,-0.013,-0.217,-0.053,N/A,N/A
2024/04/01 14:19:26.095,N/A,N/A,N/A,N/A,N/A,-0.211,-0.051,N/A,N/A
2024/04/01 14:19:27.214,N/A,N/A,N/A,N/A,-0.019,N/A,N/A,N/A,N/A
2024/04/01 14:19:27.816,-0.137,N/A,N/A,N/A,-0.021,N/A,N/A,N/A,N/A
2024/04/01 14:19:28.395,-0.4309922,N/A,N/A,N/A,-0.005,N/A,-0.009,N/A,N/A
2024/04/01 14:19:29.505,N/A,N/A,N/A,N/A,N/A,N/A,-0.011,N/A,N/A
2024/04/01 14:19:30.079,N/A,N/A,N/A,N/A,N/A,N/A,-0.009,N/A,N/A
2024/04/01 14:19:30.633,N/A,N/A,N/A,N/A,-0.007,-0.181,-0.033,N/A,N/A
2024/04/01 14:19:31.269,N/A,N/A,N/A,N/A,-0.013,-0.227,-0.055,N/A,N/A
2024/04/01 14:19:31.833,N/A,N/A,N/A,N/A,N/A,-0.229,N/A,N/A,N/A
2024/04/01 14:19:32.371,N/A,N/A,N/A,N/A,-0.011,-0.217,-0.051,N/A,N/A
2024/04/01 14:19:32.920,N/A,N/A,N/A,N/A,-0.013,-0.237,-0.057,N/A,N/A
2024/04/01 14:19:33.472,N/A,N/A,N/A,N/A,-0.019,-0.307,-0.091,N/A,N/A
2024/04/01 14:19:34.014,N/A,N/A,N/A,N/A,N/A,-0.305,N/A,N/A,N/A
2024/04/01 14:19:35.093,N/A,N/A,N/A,N/A,-0.021,-0.301,N/A,N/A,N/A
2024/04/01 14:19:35.704,-0.303,N/A,N/A,N/A,-0.017,-0.279,-0.083,N/A,N/A
2024/04/01 14:19:36.310,-0.305,N/A,N/A,N/A,N/A,-0.271,-0.077,N/A,N/A
2024/04/01 14:19:36.855,-0.323,N/A,N/A,N/A,N/A,-0.269,-0.073,N/A,N/A
2024/04/01 14:19:37.987,-0.093,N/A,N/A,N/A,-0.015,N/A,N/A,N/A,N/A
2024/04/01 14:19:38.508,-0.091,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:19:39.070,-0.095,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:19:39.623,-0.071,N/A,N/A,N/A,-0.017,-0.133,N/A,N/A,N/A
2024/04/01 14:19:40.201,-0.073,N/A,N/A,N/A,N/A,-0.129,-0.047,N/A,N/A
2024/04/01 14:19:40.804,-0.067,N/A,N/A,N/A,-0.019,-0.125,-0.045,N/A,N/A
2024/04/01 14:19:41.389,-0.241,N/A,N/A,N/A,-0.013,-0.263,-0.079,N/A,N/A
2024/04/01 14:19:41.952,-0.257,N/A,N/A,N/A,N/A,N/A,-0.075,N/A,N/A
2024/04/01 14:19:42.508,-0.251,N/A,N/A,N/A,N/A,-0.265,-0.077,N/A,N/A
2024/04/01 14:19:43.073,-0.257,N/A,N/A,N/A,N/A,N/A,-0.075,N/A,N/A
2024/04/01 14:19:43.703,-0.4309922,N/A,N/A,N/A,N/A,-0.243,-0.057,N/A,N/A
2024/04/01 14:19:44.264,N/A,N/A,N/A,N/A,N/A,-0.245,-0.059,N/A,N/A
2024/04/01 14:19:44.810,N/A,N/A,N/A,N/A,N/A,-0.239,-0.057,N/A,N/A
2024/04/01 14:19:45.354,N/A,N/A,N/A,N/A,N/A,-0.233,-0.055,N/A,N/A
2024/04/01 14:19:45.942,N/A,N/A,N/A,N/A,-0.005,-0.139,-0.021,N/A,N/A
2024/04/01 14:19:46.499,N/A,N/A,N/A,N/A,N/A,-0.141,N/A,N/A,N/A
2024/04/01 14:19:47.647,-0.155,N/A,N/A,N/A,-0.019,N/A,N/A,N/A,N/A
2024/04/01 14:19:48.249,-0.4309922,N/A,N/A,N/A,-0.007,N/A,N/A,N/A,N/A
2024/04/01 14:19:48.808,N/A,N/A,N/A,N/A,-0.005,N/A,N/A,N/A,N/A
2024/04/01 14:19:49.372,N/A,N/A,N/A,N/A,N/A,N/A,-0.013,N/A,N/A
2024/04/01 14:19:49.913,N/A,N/A,N/A,N/A,N/A,N/A,-0.015,N/A,N/A
2024/04/01 14:19:50.469,N/A,N/A,N/A,N/A,N/A,N/A,-0.017,N/A,N/A
2024/04/01 14:19:51.054,N/A,N/A,N/A,N/A,-0.007,-0.111,-0.019,N/A,N/A
2024/04/01 14:19:51.582,N/A,N/A,N/A,N/A,N/A,-0.109,N/A,N/A,N/A
2024/04/01 14:19:52.162,N/A,N/A,N/A,N/A,N/A,-0.111,-0.021,N/A,N/A
2024/04/01 14:19:52.709,N/A,N/A,N/A,N/A,N/A,-0.107,-0.019,N/A,N/A
2024/04/01 14:19:53.338,-0.399,N/A,N/A,N/A,-0.011,-0.135,N/A,N/A,N/A
2024/04/01 14:19:53.881,-0.401,N/A,N/A,N/A,-0.009,-0.139,-0.017,N/A,N/A
2024/04/01 14:19:54.442,-0.399,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:19:55.046,-0.387,N/A,N/A,N/A,N/A,-0.145,-0.019,N/A,N/A
2024/04/01 14:19:55.561,-0.267,N/A,N/A,N/A,-0.029,-0.117,-0.041,N/A,N/A
2024/04/01 14:19:56.188,-0.269,N/A,N/A,N/A,N/A,-0.123,-0.039,N/A,N/A
2024/04/01 14:19:56.748,-0.267,N/A,N/A,N/A,-0.031,-0.121,N/A,N/A,N/A
2024/04/01 14:19:57.297,-0.113,N/A,N/A,N/A,-0.015,-0.053,-0.019,N/A,N/A
2024/04/01 14:19:58.933,N/A,N/A,N/A,N/A,-0.017,N/A,N/A,N/A,N/A
2024/04/01 14:19:59.511,N/A,N/A,N/A,N/A,-0.015,N/A,-0.011,N/A,N/A
2024/04/01 14:20:00.061,N/A,N/A,N/A,N/A,N/A,N/A,-0.013,N/A,N/A
2024/04/01 14:20:00.627,N/A,N/A,N/A,N/A,N/A,N/A,-0.011,N/A,N/A
2024/04/01 14:20:01.237,N/A,N/A,N/A,N/A,N/A,-0.087,-0.019,N/A,N/A
2024/04/01 14:20:01.787,N/A,N/A,N/A,N/A,N/A,-0.089,N/A,N/A,N/A
2024/04/01 14:20:02.366,N/A,N/A,N/A,N/A,N/A,-0.091,-0.017,N/A,N/A
2024/04/01 14:20:02.910,-0.135,N/A,N/A,N/A,N/A,-0.087,N/A,N/A,N/A
2024/04/01 14:20:03.455,-0.219,N/A,N/A,N/A,-0.007,-0.107,-0.009,N/A,N/A
2024/04/01 14:20:04.001,-0.273,N/A,N/A,N/A,-0.005,N/A,-0.011,N/A,N/A
2024/04/01 14:20:04.562,-0.271,N/A,N/A,N/A,N/A,-0.111,N/A,N/A,N/A
2024/04/01 14:20:05.079,-0.267,N/A,N/A,N/A,N/A,-0.109,N/A,N/A,N/A
2024/04/01 14:20:05.626,-0.371,N/A,N/A,N/A,N/A,-0.085,N/A,N/A,N/A
2024/04/01 14:20:06.229,-0.373,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:20:06.784,-0.367,N/A,N/A,N/A,N/A,N/A,-0.013,N/A,N/A
2024/04/01 14:20:07.355,-0.235,N/A,N/A,N/A,-0.007,-0.091,-0.011,N/A,N/A
2024/04/01 14:20:07.922,-0.375,N/A,N/A,N/A,-0.019,-0.107,-0.037,N/A,N/A
2024/04/01 14:20:08.514,-0.4309922,N/A,N/A,N/A,-0.005,-0.075,-0.015,N/A,N/A
2024/04/01 14:20:09.588,N/A,N/A,N/A,N/A,N/A,N/A,-0.015,N/A,N/A
2024/04/01 14:20:10.670,N/A,N/A,N/A,N/A,N/A,N/A,-0.017,N/A,N/A
2024/04/01 14:20:11.285,N/A,N/A,N/A,N/A,-0.007,-0.097,N/A,N/A,N/A
2024/04/01 14:20:11.843,N/A,N/A,N/A,N/A,-0.005,-0.093,-0.015,N/A,N/A
2024/04/01 14:20:12.486,N/A,N/A,N/A,N/A,-0.015,-0.117,-0.025,N/A,N/A
2024/04/01 14:20:13.019,-0.373,N/A,N/A,N/A,N/A,-0.121,-0.021,N/A,N/A
2024/04/01 14:20:13.584,-0.385,N/A,N/A,N/A,N/A,-0.107,-0.027,N/A,N/A
2024/04/01 14:20:14.135,-0.379,N/A,N/A,N/A,-0.017,-0.113,N/A,N/A,N/A
2024/04/01 14:20:14.696,-0.275,N/A,N/A,N/A,-0.037,-0.089,-0.063,N/A,N/A
2024/04/01 14:20:15.244,-0.279,N/A,N/A,N/A,N/A,-0.085,N/A,N/A,N/A
2024/04/01 14:20:15.830,-0.277,N/A,N/A,N/A,-0.039,-0.087,-0.065,N/A,N/A
2024/04/01 14:20:16.408,-0.143,N/A,N/A,N/A,-0.025,-0.041,-0.025,N/A,N/A
2024/04/01 14:20:16.966,-0.141,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:20:17.540,-0.139,N/A,N/A,N/A,-0.023,N/A,N/A,N/A,N/A
2024/04/01 14:20:18.088,-0.133,N/A,N/A,N/A,-0.025,N/A,-0.023,N/A,N/A
2024/04/01 14:20:18.645,-0.059,N/A,N/A,N/A,-0.019,-0.031,-0.009,N/A,N/A
2024/04/01 14:20:21.472,N/A,N/A,N/A,N/A,-0.029,N/A,N/A,N/A,N/A
2024/04/01 14:20:22.034,N/A,N/A,N/A,N/A,-0.023,N/A,N/A,N/A,N/A
2024/04/01 14:20:22.594,N/A,N/A,N/A,N/A,-0.007,-0.087,-0.015,N/A,N/A
2024/04/01 14:20:23.152,N/A,N/A,N/A,N/A,-0.009,-0.083,-0.019,N/A,N/A
2024/04/01 14:20:23.713,-0.211,N/A,N/A,N/A,N/A,-0.089,-0.015,N/A,N/A
2024/04/01 14:20:24.273,-0.213,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:20:24.274,N/A,N/A,N/A,N/A,-0.007,-0.085,-0.017,N/A,N/A
2024/04/01 14:20:24.836,-0.305,N/A,N/A,N/A,-0.005,-0.091,-0.011,N/A,N/A
2024/04/01 14:20:25.351,-0.307,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:20:25.956,-0.309,N/A,N/A,N/A,N/A,-0.087,-0.009,N/A,N/A
2024/04/01 14:20:26.517,-0.185,N/A,N/A,N/A,-0.013,-0.083,-0.025,N/A,N/A
2024/04/01 14:20:27.057,-0.119,N/A,N/A,N/A,-0.017,-0.037,-0.019,N/A,N/A
2024/04/01 14:20:27.595,-0.121,N/A,N/A,N/A,-0.019,-0.039,-0.017,N/A,N/A
2024/04/01 14:20:28.152,-0.119,N/A,N/A,N/A,N/A,-0.037,-0.019,N/A,N/A
2024/04/01 14:20:28.710,-0.111,N/A,N/A,N/A,-0.017,N/A,N/A,N/A,N/A
2024/04/01 14:20:29.020,N/A,-0.011,-0.011,-0.043,N/A,N/A,N/A,-0.029,-0.009
2024/04/01 14:20:29.289,-0.099,N/A,N/A,N/A,-0.013,-0.085,-0.039,N/A,N/A
2024/04/01 14:20:29.558,N/A,N/A,N/A,-0.037,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:20:30.126,N/A,-0.013,-0.013,-0.045,N/A,N/A,N/A,-0.035,N/A
2024/04/01 14:20:30.643,N/A,-0.015,-0.015,-0.057,N/A,N/A,N/A,-0.043,-0.011
2024/04/01 14:20:31.243,N/A,-0.009,-0.009,-0.035,N/A,N/A,N/A,-0.013,-0.005
2024/04/01 14:20:32.154,-0.119,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:20:32.700,-0.113,N/A,N/A,N/A,-0.029,N/A,N/A,N/A,N/A
2024/04/01 14:20:33.260,-0.115,N/A,N/A,N/A,-0.025,-0.087,N/A,N/A,N/A
2024/04/01 14:20:33.820,-0.109,N/A,N/A,N/A,-0.017,-0.079,-0.019,N/A,N/A
2024/04/01 14:20:34.367,-0.161,N/A,N/A,N/A,-0.011,-0.109,-0.043,N/A,N/A
2024/04/01 14:20:34.971,-0.079,N/A,N/A,N/A,-0.015,-0.123,-0.061,N/A,N/A
2024/04/01 14:20:35.531,-0.069,N/A,N/A,N/A,-0.021,-0.127,-0.075,N/A,N/A
2024/04/01 14:20:35.852,N/A,N/A,N/A,-0.039,N/A,N/A,N/A,-0.049,-0.033
2024/04/01 14:20:36.146,N/A,N/A,N/A,N/A,-0.087,-0.123,-0.163,N/A,N/A
2024/04/01 14:20:36.414,N/A,-0.009,-0.009,-0.041,N/A,N/A,N/A,-0.017,-0.009
2024/04/01 14:20:36.754,-0.093,N/A,N/A,N/A,-0.081,-0.175,-0.217,N/A,N/A
2024/04/01 14:20:36.956,N/A,-0.005,-0.005,-0.047,N/A,N/A,N/A,-0.023,-0.013
2024/04/01 14:20:37.323,-0.091,N/A,N/A,N/A,-0.085,N/A,-0.219,N/A,N/A
2024/04/01 14:20:37.519,N/A,-0.007,-0.007,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:20:37.884,N/A,N/A,N/A,N/A,N/A,-0.171,-0.217,N/A,N/A
2024/04/01 14:20:38.072,N/A,-0.005,-0.005,N/A,N/A,N/A,N/A,-0.021,-0.011
2024/04/01 14:20:38.428,N/A,N/A,N/A,N/A,N/A,-0.175,-0.219,N/A,N/A
2024/04/01 14:20:38.649,N/A,-0.007,-0.007,-0.045,N/A,N/A,N/A,-0.023,-0.013
2024/04/01 14:20:39.005,-0.093,N/A,N/A,N/A,-0.081,-0.177,-0.221,N/A,N/A
2024/04/01 14:20:39.210,N/A,-0.005,-0.005,N/A,N/A,N/A,N/A,-0.021,-0.011
2024/04/01 14:20:39.552,-0.091,N/A,N/A,N/A,-0.083,-0.175,-0.219,N/A,N/A
2024/04/01 14:20:39.771,N/A,-0.007,-0.007,-0.047,N/A,N/A,N/A,N/A,-0.013
2024/04/01 14:20:40.948,N/A,-0.005,-0.005,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:20:41.539,N/A,-0.007,-0.007,-0.045,N/A,N/A,N/A,-0.023,N/A
2024/04/01 14:20:42.094,N/A,-0.005,-0.005,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:20:42.376,N/A,N/A,N/A,N/A,-0.083,-0.175,N/A,N/A,N/A
2024/04/01 14:20:42.626,N/A,-0.007,-0.007,-0.047,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:20:42.936,-0.091,N/A,N/A,N/A,-0.085,N/A,-0.219,N/A,N/A
2024/04/01 14:20:43.481,-0.093,N/A,N/A,N/A,-0.081,-0.179,-0.221,N/A,N/A
2024/04/01 14:20:44.028,N/A,N/A,N/A,N/A,-0.079,N/A,-0.219,N/A,N/A
2024/04/01 14:20:44.292,N/A,N/A,N/A,-0.045,N/A,N/A,N/A,N/A,-0.011
2024/04/01 14:20:44.589,-0.087,N/A,N/A,N/A,-0.085,-0.169,N/A,N/A,N/A
2024/04/01 14:20:44.845,N/A,N/A,N/A,-0.047,N/A,N/A,N/A,N/A,-0.013
2024/04/01 14:20:45.128,-0.093,N/A,N/A,N/A,-0.083,-0.179,-0.221,N/A,N/A
2024/04/01 14:20:45.413,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.011
2024/04/01 14:20:45.665,-0.089,N/A,N/A,N/A,N/A,-0.169,-0.215,N/A,N/A
2024/04/01 14:20:46.264,-0.093,N/A,N/A,N/A,N/A,-0.177,-0.221,N/A,N/A
2024/04/01 14:20:46.575,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.021,-0.013
2024/04/01 14:20:46.868,-0.089,N/A,N/A,N/A,-0.089,-0.175,-0.227,N/A,N/A
2024/04/01 14:20:47.121,N/A,-0.005,-0.005,N/A,N/A,N/A,N/A,-0.023,-0.011
2024/04/01 14:20:47.402,-0.093,N/A,N/A,N/A,-0.083,-0.177,-0.221,N/A,N/A
2024/04/01 14:20:47.670,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.021,-0.013
2024/04/01 14:20:47.961,-0.091,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:20:48.185,N/A,-0.007,-0.007,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:20:48.522,N/A,N/A,N/A,N/A,N/A,-0.175,-0.219,N/A,N/A
2024/04/01 14:20:48.755,N/A,-0.005,-0.005,N/A,N/A,N/A,N/A,-0.023,-0.011
2024/04/01 14:20:49.093,-0.093,N/A,N/A,N/A,-0.081,N/A,-0.221,N/A,N/A
2024/04/01 14:20:49.302,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.021,-0.013
2024/04/01 14:20:49.686,N/A,N/A,N/A,N/A,-0.083,-0.179,N/A,N/A,N/A
2024/04/01 14:20:49.864,N/A,-0.007,-0.007,-0.045,N/A,N/A,N/A,-0.023,N/A
2024/04/01 14:20:50.243,-0.095,N/A,N/A,N/A,-0.087,-0.181,-0.227,N/A,N/A
2024/04/01 14:20:50.442,N/A,N/A,N/A,-0.047,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:20:51.027,N/A,-0.005,-0.005,-0.045,N/A,N/A,N/A,-0.021,-0.011
2024/04/01 14:20:51.598,N/A,-0.007,-0.007,-0.047,N/A,N/A,N/A,-0.023,N/A
2024/04/01 14:20:52.131,N/A,-0.005,-0.005,N/A,N/A,N/A,N/A,N/A,-0.013
2024/04/01 14:20:52.682,N/A,N/A,N/A,-0.045,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:20:53.086,N/A,N/A,N/A,N/A,N/A,N/A,-0.225,N/A,N/A
2024/04/01 14:20:53.250,N/A,-0.007,-0.007,-0.047,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:20:53.690,N/A,N/A,N/A,N/A,-0.081,N/A,-0.217,N/A,N/A
2024/04/01 14:20:54.253,-0.089,N/A,N/A,N/A,-0.083,N/A,-0.219,N/A,N/A
2024/04/01 14:20:54.396,N/A,-0.005,-0.005,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:20:54.809,-0.091,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:20:54.952,N/A,-0.007,-0.007,-0.045,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:20:55.378,-0.089,N/A,N/A,N/A,-0.087,N/A,-0.223,N/A,N/A
2024/04/01 14:20:55.523,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.021,N/A
2024/04/01 14:20:56.002,-0.091,N/A,N/A,N/A,-0.085,-0.175,N/A,N/A,N/A
2024/04/01 14:20:56.139,N/A,-0.005,-0.005,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:20:56.591,-0.089,N/A,N/A,N/A,-0.083,-0.171,-0.221,N/A,N/A
2024/04/01 14:20:56.694,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.023,N/A
2024/04/01 14:20:57.144,N/A,N/A,N/A,N/A,-0.087,-0.175,-0.225,N/A,N/A
2024/04/01 14:20:57.727,-0.091,N/A,N/A,N/A,-0.085,-0.173,-0.221,N/A,N/A
2024/04/01 14:20:57.816,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.021,N/A
2024/04/01 14:20:58.290,N/A,N/A,N/A,N/A,-0.081,-0.177,-0.219,N/A,N/A
2024/04/01 14:20:58.378,N/A,-0.007,-0.007,N/A,N/A,N/A,N/A,-0.023,-0.011
2024/04/01 14:20:58.868,-0.093,N/A,N/A,N/A,N/A,-0.179,N/A,N/A,N/A
2024/04/01 14:20:58.978,N/A,N/A,N/A,-0.047,N/A,N/A,N/A,N/A,-0.013
2024/04/01 14:20:59.423,N/A,N/A,N/A,N/A,-0.085,-0.177,-0.225,N/A,N/A
2024/04/01 14:20:59.544,N/A,-0.005,-0.005,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:20:59.977,-0.095,N/A,N/A,N/A,-0.083,-0.181,-0.229,N/A,N/A
2024/04/01 14:21:00.070,N/A,-0.007,-0.007,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:21:00.522,-0.091,N/A,N/A,N/A,N/A,-0.177,-0.223,N/A,N/A
2024/04/01 14:21:00.618,N/A,N/A,N/A,-0.045,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:21:01.107,-0.095,N/A,N/A,N/A,N/A,-0.179,N/A,N/A,N/A
2024/04/01 14:21:01.207,N/A,N/A,N/A,-0.047,N/A,N/A,N/A,-0.021,N/A
2024/04/01 14:21:01.698,-0.091,N/A,N/A,N/A,-0.085,-0.173,N/A,N/A,N/A
2024/04/01 14:21:02.271,N/A,N/A,N/A,N/A,N/A,N/A,-0.225,N/A,N/A
